36.03001968011475, -80.30476905142908
36.03001040327632, -80.30317082944542
36.028712209970415, -80.30318226296674
36.028721486326, -80.30478045873241
36.029365947608774, -80.3039756506435

Nuevas coordenadas southWinston lado 144m


10.448436368184836, -75.39254156781966
10.44843972732268, -75.38980045178603
10.445726492478064, -75.38979707025366
10.445723134004513, -75.39253816250923
10.447081433440465, -75.39116931309206

celsia coords lado 300m


42.24829661891422, 13.954185937125633
42.24830346968147, 13.954937373534879
42.247745173574764, 13.954946589618567
42.24773832386133, 13.95419515981755
42.24802089736037, 13.954566265020265

piano_dorta lado 62m


36.03001968011475, -80.30476905142908
36.03001040327632, -80.30317082944542
36.028712209970415, -80.30318226296674
36.028721486326, -80.30478045873241
36.029365947608774, -80.3039756506435


